product_record_id,sku,category,store_id,region,yearmonth,source,avg_price,avg_competitor_pricing,avg_discount,total_units_sold,total_units_ordered,avg_inventory_level,records,supplier_id
0.0002961281247686499,P0001,Clothing,S001,East,2023-04,retail_store_inventory,0.48244035257741485,0.5131084905140995,0.375,0.5189873417721519,0.5601404741000878,0.696913002806361,0.2,SUP-CAT1-0913
0.00034548281223009154,P0001,Clothing,S001,East,2023-07,retail_store_inventory,0.24449674650422268,0.264173796232066,0.9164999999999999,0.5350978135788262,0.611062335381914,0.4639850327408793,0.4,SUP-CAT1-0500
0.0003701601559608124,P0001,Clothing,S001,East,2023-08,retail_store_inventory,0.15838294337532888,0.22559156123718604,0.625,0.39010356731875717,0.44600526777875327,0.3489242282507016,0.2,SUP-CAT1-0822
0.0003948374996915332,P0001,Clothing,S001,East,2023-10,retail_store_inventory,0.5595089759564356,0.5641991213292372,0.25,0.7997698504027618,0.9376646180860404,0.45650140318054255,0.6,SUP-CAT1-0132
0.00044419218715297486,P0001,Clothing,S001,North,2022-03,retail_store_inventory,0.3666066731275094,0.42554971977229433,0.5,0.14959723820483314,0.35996488147497807,0.47333956969130025,0.2,SUP-CAT1-0120
0.0004688695308836957,P0001,Clothing,S001,North,2022-06,retail_store_inventory,0.5112372513729292,0.5567117012959844,0.25,0.4096662830840046,0.897278314310799,0.2460243217960711,0.6,SUP-CAT1-0468
0.0004935468746144165,P0001,Clothing,S001,North,2022-07,retail_store_inventory,0.4873321334625503,0.5101135225007982,0.875,0.34522439585730724,0.47761194029850745,0.37418147801683815,0.2,SUP-CAT1-0817
0.0005182242183451373,P0001,Clothing,S001,North,2022-09,retail_store_inventory,0.28095435876136426,0.28619561985928055,0.25,0.4430379746835443,0.32484635645302895,0.40505144995322734,0.2,SUP-CAT1-0304
0.0005429015620758581,P0001,Clothing,S001,North,2023-01,retail_store_inventory,0.5626470995431262,0.5731840253691407,0.375,0.2945914844649022,0.15100965759438104,0.3648269410664172,0.2,SUP-CAT1-0342
0.000567578905806579,P0001,Clothing,S001,North,2023-05,retail_store_inventory,0.22382204993308416,0.29667800790583465,0.75,0.5788262370540852,0.2844600526777875,0.5416276894293732,0.2,SUP-CAT1-0279
0.0005922562495372998,P0001,Clothing,S001,North,2023-06,retail_store_inventory,0.3249803867275832,0.3624792169039518,0.25,0.85385500575374,0.5109745390693591,0.6641721234798877,0.2,SUP-CAT1-0720
0.0006169335932680206,P0001,Clothing,S001,North,2023-07,retail_store_inventory,0.7466888181272786,0.7416950197645867,0.5,0.02991944764096663,0.3107989464442493,0.3068288119738073,0.0,SUP-CAT1-0255
0.0006662882807294623,P0001,Clothing,S001,North,2023-12,retail_store_inventory,0.5984586275324195,0.6310573778614607,0.75,0.07479861910241657,0.17208077260755048,0.2507015902712816,0.0,SUP-CAT1-0446
0.0006909656244601831,P0001,Clothing,S001,South,2022-01,retail_store_inventory,0.24255849370067845,0.266640240478314,0.5,0.5051783659378596,0.48463564530289727,0.49579045837231056,0.2,SUP-CAT1-0479
0.0007156429681909039,P0001,Clothing,S001,South,2022-02,retail_store_inventory,0.44884397064931475,0.4858014292163534,0.625,0.35443037974683544,0.47058823529411764,0.520112254443405,0.2,SUP-CAT1-0505
0.0007403203119216247,P0001,Clothing,S001,South,2022-03,retail_store_inventory,0.232959527435507,0.26963520849161515,0.5835,0.45569620253164556,0.568920105355575,0.5831057062675398,0.4,SUP-CAT1-0583
0.0007649976556523456,P0001,Clothing,S001,South,2022-05,retail_store_inventory,0.19244081406617752,0.264173796232066,0.25,0.006904487917146145,0.17559262510974538,0.09915809167446211,0.0,SUP-CAT1-0554
0.0007896749993830664,P0001,Clothing,S001,South,2022-06,retail_store_inventory,0.25649545433568693,0.26884242284103543,0.75,0.3624856156501726,0.19666374012291485,0.7839101964452759,0.0,SUP-CAT1-0510
0.0008143523431137872,P0001,Clothing,S001,South,2022-07,retail_store_inventory,0.3214730721306937,0.33129631464781595,0.375,0.26352128883774456,0.46707638279192276,0.5622076707202993,0.2,SUP-CAT1-0996
0.0008390296868445081,P0001,Clothing,S001,South,2022-09,retail_store_inventory,0.4052794314458444,0.41541968090377557,0.4165,0.3256616800920598,0.417910447761194,0.5444340505144996,0.4,SUP-CAT1-0808
0.0008637070305752289,P0001,Clothing,S001,South,2022-10,retail_store_inventory,0.5569246388850432,0.6060405862209449,0.4165,0.29228998849252014,0.6654960491659351,0.2656688493919551,0.4,SUP-CAT1-0793
0.0008883843743059497,P0001,Clothing,S001,South,2022-11,retail_store_inventory,0.1905025612626333,0.19828449993943995,0.5,0.3970080552359033,0.3353819139596137,0.25257249766136575,0.2,SUP-CAT1-0701
0.0009130617180366705,P0001,Clothing,S001,South,2022-12,retail_store_inventory,0.7564723798975496,0.7790440326363426,1.0,0.32105868814729577,0.2546093064091308,0.4752104770813845,0.0,SUP-CAT1-0623
0.0009377390617673914,P0001,Clothing,S001,South,2023-01,retail_store_inventory,0.2786469149476211,0.32099010119027954,0.4375,0.3912543153049482,0.7111501316944688,0.44059869036482696,0.6,SUP-CAT1-0342
0.0009624164054981122,P0001,Clothing,S001,South,2023-03,retail_store_inventory,0.07872998292491579,0.10174082515773128,0.75,0.06214039125431531,0.029850746268656716,0.10102899906454631,0.0,SUP-CAT1-0989
0.000987093749228833,P0001,Clothing,S001,South,2023-04,retail_store_inventory,0.2547417970372422,0.28901441328356403,0.625,0.1518987341772152,0.3230904302019315,0.25444340505144997,0.2,SUP-CAT1-0467
0.0010117710929595538,P0001,Clothing,S001,South,2023-05,retail_store_inventory,0.765702155152522,0.7316530681905768,0.5,0.3003452243958573,0.15803336259877085,0.6361085126286249,0.0,SUP-CAT1-0216
0.0010364484366902746,P0001,Clothing,S001,South,2023-07,retail_store_inventory,0.4532742627717016,0.4503022495292835,1.0,0.1622554660529344,0.08077260755048288,0.7502338634237605,0.0,SUP-CAT1-0846
0.0010611257804209954,P0001,Clothing,S001,South,2023-08,retail_store_inventory,0.6127647791776271,0.6303526795053899,0.625,0.2600690448791715,0.3617208077260755,0.2993451824134705,0.2,SUP-CAT1-0161
0.0010858031241517162,P0001,Clothing,S001,South,2023-10,retail_store_inventory,0.6389773409017491,0.6599500104603662,0.25,0.43843498273878023,0.06672519754170325,0.6342376052385407,0.0,SUP-CAT1-0858
0.001110480467882437,P0001,Clothing,S001,South,2023-11,retail_store_inventory,0.4515206054732568,0.4895010955857254,0.6875,0.49136939010356734,0.7480245829675154,0.4059869036482694,0.6,SUP-CAT1-0613
0.001135157811613158,P0001,Clothing,S001,South,2023-12,retail_store_inventory,0.5651391388619688,0.624627005362314,0.0,0.05638665132336018,0.010535557506584723,0.013096351730589336,0.0,SUP-CAT1-0115
0.0011598351553438787,P0001,Clothing,S001,West,2022-01,retail_store_inventory,0.5608934422446814,0.56243737543906,0.0,0.23014959723820483,0.2317822651448639,0.6735266604303087,0.0,SUP-CAT1-0044
0.0011845124990745996,P0001,Clothing,S001,West,2022-03,retail_store_inventory,0.7927453966495916,0.8232638544797893,1.0,0.03682393555811277,0.11940298507462686,0.6435921421889617,0.0,SUP-CAT1-0445
0.0012091898428053204,P0001,Clothing,S001,West,2022-04,retail_store_inventory,0.5793529927546265,0.6240984815952608,0.5,0.3256616800920598,0.26514486391571557,0.3115060804490178,0.2,SUP-CAT1-0036
0.0012338671865360412,P0001,Clothing,S001,West,2022-05,retail_store_inventory,0.1379851400618395,0.14992457525407676,0.5,0.2186421173762946,0.40210711150131695,0.411599625818522,0.2,SUP-CAT1-0142
0.001258544530266762,P0001,Clothing,S001,West,2022-06,retail_store_inventory,0.42798467857307687,0.44625023398187597,0.75,0.7514384349827388,0.47058823529411764,0.7277829747427502,0.2,SUP-CAT1-0515
0.0012832218739974829,P0001,Clothing,S001,West,2022-07,retail_store_inventory,0.2402510498869353,0.313855030335062,1.0,0.21058688147295743,0.08779631255487269,0.8381665107577175,0.0,SUP-CAT1-0971
0.0013078992177282037,P0001,Clothing,S001,West,2022-08,retail_store_inventory,0.3012598643223038,0.3428357502284764,0.375,0.569620253164557,0.9236172080772608,0.32787652011225443,0.6,SUP-CAT1-0467
0.0013325765614589245,P0001,Clothing,S001,West,2022-09,retail_store_inventory,0.2663713138585076,0.2894548497561083,0.0,0.17836593785960875,0.11589113257243196,0.20018709073900842,0.0,SUP-CAT1-0809
0.0013572539051896453,P0001,Clothing,S001,West,2022-10,retail_store_inventory,0.44976694817481205,0.5101135225007982,0.5,0.23130034522439585,0.0,0.3030869971936389,0.0,SUP-CAT1-0918
0.0013819312489203662,P0001,Clothing,S001,West,2022-11,retail_store_inventory,0.32018090359499757,0.34609498012530415,0.4375,0.3970080552359033,0.5513608428446005,0.3606173994387278,0.6,SUP-CAT1-0824
0.001406608592651087,P0001,Clothing,S001,West,2022-12,retail_store_inventory,0.5910748073284415,0.613439918959689,1.0,0.05523590333716916,0.10711150131694469,0.8157156220767072,0.0,SUP-CAT1-0630
0.0014312859363818078,P0001,Clothing,S001,West,2023-01,retail_store_inventory,0.4285384650883752,0.4314515685043878,0.75,0.0379746835443038,0.19666374012291485,0.21702525724976612,0.0,SUP-CAT1-0442
0.0014559632801125287,P0001,Clothing,S001,West,2023-02,retail_store_inventory,0.36965249896165037,0.4099582686442264,0.5,0.5880322209436134,0.5425812115891132,0.4471468662301216,0.2,SUP-CAT1-0515
0.0014806406238432495,P0001,Clothing,S001,West,2023-03,retail_store_inventory,0.3396557293829896,0.36124599478082775,0.5625,0.6720368239355581,0.568920105355575,0.4859681945743686,0.6,SUP-CAT1-0267
0.0015053179675739703,P0001,Clothing,S001,West,2023-04,retail_store_inventory,0.2261294937468273,0.25554124137019785,0.0,0.4050632911392405,0.4073748902546093,0.5247895229186156,0.2,SUP-CAT1-0497
0.0015299953113046911,P0001,Clothing,S001,West,2023-05,retail_store_inventory,0.7782546494992847,0.7796606436979047,1.0,0.05063291139240506,0.11764705882352941,0.03367633302151544,0.0,SUP-CAT1-0380
0.001554672655035412,P0001,Clothing,S001,West,2023-06,retail_store_inventory,0.4351839032719554,0.4502141622347746,0.25,0.3924050632911392,0.2440737489025461,0.6033676333021516,0.2,SUP-CAT1-0248
0.0015793499987661328,P0001,Clothing,S001,West,2023-07,retail_store_inventory,0.542895380497485,0.566137041808432,0.0,0.09896432681242807,0.2633889376646181,0.21796071094480823,0.2,SUP-CAT1-0994
0.0016287046862275745,P0001,Clothing,S001,West,2023-09,retail_store_inventory,0.2976602519728645,0.31332650656800887,0.625,0.44188722669735325,0.2440737489025461,0.5818521983161834,0.2,SUP-CAT1-0098
0.0016533820299582953,P0001,Clothing,S001,West,2023-10,retail_store_inventory,0.4004799483132586,0.44334335326308366,0.5,0.11047180667433831,0.15452151009657594,0.2815715622076707,0.2,SUP-CAT1-0193
0.0016780593736890161,P0001,Clothing,S001,West,2023-12,retail_store_inventory,0.21514606119340998,0.2495513053435955,0.125,0.35558112773302647,0.2212467076382792,0.34050514499532275,0.2,SUP-CAT1-0970
0.001702736717419737,P0001,Clothing,S002,East,2022-01,retail_store_inventory,0.6945405879366838,0.7337671632587894,0.75,0.1622554660529344,0.1562774363476734,0.19457436856875585,0.0,SUP-CAT1-0693
0.0017274140611504578,P0001,Clothing,S002,East,2022-02,retail_store_inventory,0.41718584152475896,0.4164767284378819,0.3335,0.2911392405063291,0.38279192273924495,0.24821328344246957,0.4,SUP-CAT1-0882
0.0017520914048811786,P0001,Clothing,S002,East,2022-03,retail_store_inventory,0.4479209931238175,0.4482762417555798,0.5,0.44649021864211735,0.21422300263388938,0.64733395696913,0.2,SUP-CAT1-0201
0.0017767687486118994,P0001,Clothing,S002,East,2022-04,retail_store_inventory,0.20056301629055331,0.22770565630539863,0.25,0.0805523590333717,0.1141352063213345,0.1384471468662301,0.0,SUP-CAT1-0721
0.0018014460923426203,P0001,Clothing,S002,East,2022-05,retail_store_inventory,0.6091651668281878,0.6414516786135059,0.75,0.3762945914844649,0.003511852502194908,0.6529466791393826,0.0,SUP-CAT1-0370
0.001826123436073341,P0001,Clothing,S002,East,2022-06,retail_store_inventory,0.33457935299275465,0.3577225030004734,0.6665,0.8550057537399309,0.7392449517120281,0.7670720299345183,0.4,SUP-CAT1-0490
0.001850800779804062,P0001,Clothing,S002,East,2022-08,retail_store_inventory,0.16355161751811345,0.21836840308745964,0.5,0.08515535097813579,0.228270412642669,0.1833489242282507,0.0,SUP-CAT1-0004
0.0018754781235347827,P0001,Clothing,S002,East,2022-09,retail_store_inventory,0.3404864091559371,0.392781246214999,0.8335000000000001,0.8020713463751439,0.5057067603160668,0.4589897100093545,0.4,SUP-CAT1-0618
0.0019001554672655036,P0001,Clothing,S002,East,2022-10,retail_store_inventory,0.1967788084360146,0.23166958455829723,0.5835,0.2002301495972382,0.42142230026338895,0.39663236669784846,0.4,SUP-CAT1-0831
0.0019248328109962244,P0001,Clothing,S002,East,2022-12,retail_store_inventory,0.24449674650422268,0.31235754632841145,0.25,0.05753739930955121,0.1299385425812116,0.3854069223573433,0.0,SUP-CAT1-0664
0.0019495101547269452,P0001,Clothing,S002,East,2023-01,retail_store_inventory,0.5066223637454429,0.5276428941080611,0.5,0.5661680092059839,0.7006145741878841,0.5753040224508886,0.6,SUP-CAT1-0155
0.001974187498457666,P0001,Clothing,S002,East,2023-02,retail_store_inventory,0.7406894642115466,0.7411664959975335,0.5,0.09090909090909091,0.18437225636523266,0.4714686623012161,0.0,SUP-CAT1-0534
0.0019988648421883867,P0001,Clothing,S002,East,2023-05,retail_store_inventory,0.11767963450089994,0.19934154747354627,0.0,0.26582278481012656,0.029850746268656716,0.41721234798877455,0.0,SUP-CAT1-0268
0.0020235421859191075,P0001,Clothing,S002,East,2023-06,retail_store_inventory,0.4116479763717754,0.4190312599786388,0.5,0.7894131185270425,0.2019315188762072,0.6286248830682881,0.2,SUP-CAT1-0965
0.0020482195296498283,P0001,Clothing,S002,East,2023-07,retail_store_inventory,0.1800729152245143,0.20145564254175885,0.75,0.380897583429229,0.2721685689201054,0.4546304957904584,0.2,SUP-CAT1-0881
0.002072896873380549,P0001,Clothing,S002,East,2023-08,retail_store_inventory,0.26406387004476445,0.33129631464781595,0.375,0.6271576524741082,0.57243195785777,0.5753040224508886,0.2,SUP-CAT1-0187
0.00209757421711127,P0001,Clothing,S002,East,2023-09,retail_store_inventory,0.4194932853385021,0.4387628139486231,0.5835,0.12888377445339472,0.6215978928884986,0.1384471468662301,0.4,SUP-CAT1-0510
0.002122251560841991,P0001,Clothing,S002,East,2023-10,retail_store_inventory,0.28501545987355215,0.29429965095409544,0.4165,0.21173762945914845,0.723441615452151,0.18209541627689432,0.4,SUP-CAT1-0940
0.0021469289045727116,P0001,Clothing,S002,East,2023-11,retail_store_inventory,0.38303567308136055,0.42836851319657776,0.75,0.3394706559263521,0.35294117647058826,0.3679513564078578,0.4,SUP-CAT1-0848
0.0021716062483034325,P0001,Clothing,S002,East,2023-12,retail_store_inventory,0.36512990908671383,0.3852938261817461,0.25,0.49712313003452246,0.8832309043020193,0.37324602432179604,0.6,SUP-CAT1-0708
0.0021962835920341533,P0001,Clothing,S002,East,2024-01,retail_store_inventory,0.015782915686003055,0.0468624406787126,0.75,0.020713463751438434,0.08252853380158033,0.6828811973807296,0.0,SUP-CAT1-0640
0.002220960935764874,P0001,Clothing,S002,North,2022-01,retail_store_inventory,0.32747242604642585,0.346183067419813,0.25,0.09551208285385501,0.00877963125548727,0.10851262862488306,0.0,SUP-CAT1-0043
0.002245638279495595,P0001,Clothing,S002,North,2022-02,retail_store_inventory,0.12792468503391946,0.1534480670344311,1.0,0.09666283084004602,0.2844600526777875,0.07857811038353602,0.0,SUP-CAT1-0742
0.002270315623226316,P0001,Clothing,S002,North,2022-03,retail_store_inventory,0.7846231944252158,0.7960448804765523,0.25,0.1001150747986191,0.09657594381035997,0.2768942937324602,0.0,SUP-CAT1-0474
0.0022949929669570366,P0001,Clothing,S002,North,2022-04,retail_store_inventory,0.07826849416216715,0.12552439467512305,0.75,0.25316455696202533,0.0649692712906058,0.3199251637043966,0.0,SUP-CAT1-0092
0.0023443476544184783,P0001,Clothing,S002,North,2022-07,retail_store_inventory,0.5016382851077578,0.5554784791728603,0.5,0.14039125431530494,0.4547848990342406,0.15902712815715622,0.2,SUP-CAT1-0542
0.002369024998149199,P0001,Clothing,S002,North,2022-08,retail_store_inventory,0.6544833633301029,0.6529030268996575,1.0,0.04027617951668585,0.3090430201931519,0.21702525724976612,0.0,SUP-CAT1-0727
0.00239370234187992,P0001,Clothing,S002,North,2022-09,retail_store_inventory,0.3580229821403849,0.34803290060449904,0.25,0.2554660529344074,0.019315188762071993,0.6716557530402245,0.0,SUP-CAT1-0508
0.0024183796856106408,P0001,Clothing,S002,North,2022-11,retail_store_inventory,0.38303567308136055,0.41533159360926675,0.5,0.09551208285385501,0.3283582089552239,0.2899906454630496,0.2,SUP-CAT1-0613
0.0024430570293413616,P0001,Clothing,S002,North,2022-12,retail_store_inventory,0.4261387235220823,0.45144738435789866,0.75,0.5143843498273878,0.4266900790166813,0.5014031805425632,0.2,SUP-CAT1-0872
0.0024677343730720824,P0001,Clothing,S002,North,2023-01,retail_store_inventory,0.0671927638562001,0.1123113004987943,0.75,0.02991944764096663,0.17032484635645304,0.3517305893358279,0.0,SUP-CAT1-0687
0.0024924117168028032,P0001,Clothing,S002,North,2023-02,retail_store_inventory,0.3058747519497901,0.3558726698157874,0.5,0.43037974683544306,0.5285338015803336,0.3648269410664172,0.4,SUP-CAT1-0362
0.002517089060533524,P0001,Clothing,S002,North,2023-03,retail_store_inventory,0.40426415616779743,0.46016802651427563,1.0,0.18757192174913695,0.056189640035118525,0.7090739008419084,0.0,SUP-CAT1-0644
0.002541766404264245,P0001,Clothing,S002,North,2023-04,retail_store_inventory,0.3958650606857724,0.41163192723989467,0.625,0.285385500575374,0.3037752414398595,0.2039289055191768,0.2,SUP-CAT1-0599
0.0025664437479949657,P0001,Clothing,S002,North,2023-05,retail_store_inventory,0.10697309520513179,0.13345225118092027,0.5,0.42692750287687,0.07023705004389816,0.6099158091674463,0.0,SUP-CAT1-0109
0.0025911210917256866,P0001,Clothing,S002,North,2023-06,retail_store_inventory,0.7108772901379852,0.7246060846298682,1.0,0.01726121979286536,0.25636523266022826,0.6192703461178671,0.0,SUP-CAT1-0060
0.0026157984354564074,P0001,Clothing,S002,North,2023-10,retail_store_inventory,0.492131616595136,0.5239432277386891,0.5,0.014959723820483314,0.23529411764705882,0.13470533208606175,0.0,SUP-CAT1-0661
0.002640475779187128,P0001,Clothing,S002,North,2023-11,retail_store_inventory,0.24191240943283035,0.2411830123652539,0.125,0.22209436133486765,0.31782265144863914,0.12722170252572498,0.2,SUP-CAT1-0388
0.002665153122917849,P0001,Clothing,S002,North,2023-12,retail_store_inventory,0.20600858369098715,0.23122914808575296,0.5,0.47295742232451093,0.15100965759438104,0.49111318989710007,0.2,SUP-CAT1-0599
0.00268983046664857,P0001,Clothing,S002,South,2022-01,retail_store_inventory,0.4157090774839633,0.46307490723306793,0.75,0.031070195627157654,0.2405618964003512,0.02245088868101029,0.2,SUP-CAT1-0324
0.0027145078103792907,P0001,Clothing,S002,South,2022-02,retail_store_inventory,0.7719784023259034,0.8236162036578248,0.0,0.07479861910241657,0.1369622475856014,0.11038353601496725,0.0,SUP-CAT1-0226
0.0027391851541100115,P0001,Clothing,S002,South,2022-03,retail_store_inventory,0.2740320273201348,0.3036369041720345,0.75,0.01380897583429229,0.06672519754170325,0.0,0.0,SUP-CAT1-0151
0.0027638624978407324,P0001,Clothing,S002,South,2022-04,retail_store_inventory,0.8014213853892659,0.815424085268501,1.0,0.10126582278481013,0.09657594381035997,0.15154349859681945,0.0,SUP-CAT1-0382
0.002788539841571453,P0001,Clothing,S002,South,2022-06,retail_store_inventory,0.3658682911071116,0.3852057388872372,0.6875,0.7560414269275029,0.5759438103599649,0.5570626753975678,0.6,SUP-CAT1-0817
0.002813217185302174,P0001,Clothing,S002,South,2022-07,retail_store_inventory,0.493792976141031,0.538213369449124,0.75,0.3084004602991945,0.13169446883230904,0.6941066417212348,0.0,SUP-CAT1-0401
0.002837894529032895,P0001,Clothing,S002,South,2022-08,retail_store_inventory,0.09128247727167843,0.11002103084156396,1.0,0.04142692750287687,0.23353819139596138,0.3086997193638915,0.0,SUP-CAT1-0380
0.0028625718727636157,P0001,Clothing,S002,South,2022-10,retail_store_inventory,0.5263740827910842,0.5273786322245345,0.75,0.6087456846950517,0.30728709394205445,0.7277829747427502,0.2,SUP-CAT1-0576
0.0028872492164943365,P0001,Clothing,S002,South,2022-11,retail_store_inventory,0.806405464026951,0.8358603375945561,0.125,0.1518987341772152,0.2247585601404741,0.5940130963517306,0.2,SUP-CAT1-0979
0.0029119265602250573,P0001,Clothing,S002,South,2022-12,retail_store_inventory,0.2944298306336241,0.33763859985245376,0.5,0.9884925201380897,0.47585601404741,0.49453695042095414,0.4,SUP-CAT1-0393
0.002936603903955778,P0001,Clothing,S002,South,2023-01,retail_store_inventory,0.7790853292722323,0.7601933516114469,0.5,0.011507479861910242,0.30728709394205445,0.11038353601496725,0.0,SUP-CAT1-0590
0.002961281247686499,P0001,Clothing,S002,South,2023-02,retail_store_inventory,0.41681665051456007,0.46562943877382484,0.25,0.07710011507479862,0.11589113257243196,0.29747427502338636,0.0,SUP-CAT1-0440
0.00298595859141722,P0001,Clothing,S002,South,2023-03,retail_store_inventory,0.4525358807513038,0.45091886059084546,0.0,0.23590333716915995,0.18964003511852504,0.2993451824134705,0.0,SUP-CAT1-0606
0.0030353132788786615,P0001,Clothing,S002,South,2023-05,retail_store_inventory,0.4078637685172367,0.42352371199859057,0.5,0.1001150747986191,0.14223002633889376,0.3124415341440599,0.0,SUP-CAT1-0638
0.0030599906226093823,P0001,Clothing,S002,South,2023-06,retail_store_inventory,0.24606580829756802,0.26549510564969886,0.5,0.5132336018411968,0.5057067603160668,0.3267913938260056,0.4,SUP-CAT1-0548
0.003084667966340103,P0001,Clothing,S002,South,2023-07,retail_store_inventory,0.5368960265817528,0.5251764498618131,0.25,0.005753739930955121,0.2932396839332748,0.04490177736202058,0.0,SUP-CAT1-0677
0.003109345310070824,P0001,Clothing,S002,South,2023-08,retail_store_inventory,0.14075407263833128,0.16472324073156497,0.4165,0.667433831990794,0.4038630377524144,0.38789522918615527,0.4,SUP-CAT1-0957
0.003134022653801545,P0001,Clothing,S002,South,2023-09,retail_store_inventory,0.27993908348331725,0.32187097413536814,0.4165,0.5638665132336018,0.6900790166812993,0.3336389148737138,0.4,SUP-CAT1-0151
0.0031586999975322656,P0001,Clothing,S002,South,2023-10,retail_store_inventory,0.6914024643499932,0.7019676499410915,0.5,0.7767548906789413,0.4231782265144864,0.7109448082319925,0.2,SUP-CAT1-0562
0.0031833773412629864,P0001,Clothing,S002,South,2023-11,retail_store_inventory,0.030089067331210487,0.10279787269183759,0.0,0.1518987341772152,0.1264266900790167,0.22637979420018708,0.0,SUP-CAT1-0441
0.0032080546849937073,P0001,Clothing,S002,West,2022-01,retail_store_inventory,0.48068669527897007,0.4754952157588169,0.0,0.02186421173762946,0.2510974539069359,0.05425631431244153,0.0,SUP-CAT1-0358
0.003232732028724428,P0001,Clothing,S002,West,2022-02,retail_store_inventory,0.07854538741981634,0.1538004162124665,0.5,0.05868814729574223,0.10008779631255488,0.08044901777362021,0.0,SUP-CAT1-0240
0.003257409372455149,P0001,Clothing,S002,West,2022-03,retail_store_inventory,0.33448705524020494,0.38132989792884747,0.5,0.15074798619102417,0.3476733977172959,0.3021515434985968,0.2,SUP-CAT1-0053
0.0032820867161858698,P0001,Clothing,S002,West,2022-04,retail_store_inventory,0.518344178319258,0.5474625353725542,0.08349999999999999,0.8043728423475259,0.7357330992098332,0.49079513564078575,0.4,SUP-CAT1-0403
0.0033067640599165906,P0001,Clothing,S002,West,2022-05,retail_store_inventory,0.5730767455812451,0.6119424349530385,0.25,0.11852704257767549,0.05970149253731343,0.10664172123479888,0.0,SUP-CAT1-0827
0.0033314414036473114,P0001,Clothing,S002,West,2022-07,retail_store_inventory,0.5766763579306844,0.5816404056419912,0.25,0.018411967779056387,0.07199297629499561,0.37792329279700654,0.0,SUP-CAT1-0097
0.003380796091108753,P0001,Clothing,S002,West,2022-09,retail_store_inventory,0.5159444367529651,0.5516907255089794,0.25,0.2681242807825086,0.21246707638279191,0.8194574368568756,0.0,SUP-CAT1-0968
0.003405473434839474,P0001,Clothing,S002,West,2022-10,retail_store_inventory,0.32433430245973516,0.3139431176295709,0.5,0.09321058688147296,0.19666374012291485,0.6061739943872778,0.0,SUP-CAT1-0952
0.0034301507785701947,P0001,Clothing,S002,West,2022-11,retail_store_inventory,0.07189994923623612,0.1011242140961693,0.25,0.10586881472957423,0.1369622475856014,0.13096351730589337,0.0,SUP-CAT1-0216
0.0034548281223009156,P0001,Clothing,S002,West,2023-02,retail_store_inventory,0.4532742627717016,0.46395578017815653,0.5,0.33601841196777904,0.3863037752414399,0.4627315247895229,0.4,SUP-CAT1-0008
