sku,name,category,price
SKU-058,Sneakers SKU-058,Clothing,0.489133109160994
SKU-059,Water Bottle SKU-059,Sports,0.36877716722709747
SKU-060,Bluetooth Speaker SKU-060,Electronics,0.632658082506356
SKU-061,Air Fryer SKU-061,Home & Kitchen,0.14881489379151971
SKU-062,Toaster SKU-062,Home & Kitchen,0.8597761010415813
SKU-063,Water Bottle SKU-063,Sports,0.21867054867546953
SKU-064,Hoodie SKU-064,Clothing,0.8106905601574674
SKU-065,Running Shoes SKU-065,Sports,0.9423234642827852
SKU-066,T-Shirt SKU-066,Clothing,0.6762486672681046
SKU-067,Smartphone SKU-067,Electronics,0.20745509718691052
SKU-068,Hoodie SKU-068,Clothing,0.2270155006971213
SKU-069,T-Shirt SKU-069,Clothing,0.5164438612318543
SKU-070,Laptop SKU-070,Electronics,0.9982982038874765
SKU-071,Backpack SKU-071,Sports,0.9020134503403592
SKU-072,Air Fryer SKU-072,Home & Kitchen,0.2775772984499303
SKU-073,Blender SKU-073,Home & Kitchen,0.8577257442795047
SKU-074,Smartwatch SKU-074,Electronics,0.08193225621258098
SKU-075,Running Shoes SKU-075,Sports,0.5808045599934389
SKU-076,Wireless Earbuds SKU-076,Electronics,0.9756212580989092
SKU-077,Jeans SKU-077,Clothing,0.48527843844828994
SKU-078,Toaster SKU-078,Home & Kitchen,0.22270975149676042
SKU-079,Smartwatch SKU-079,Electronics,0.2357500205035676
SKU-080,Shampoo SKU-080,Beauty,0.365578610678258
SKU-081,Air Fryer SKU-081,Home & Kitchen,0.3068974001476256
SKU-082,Water Bottle SKU-082,Sports,0.3668293283031247
SKU-083,Sunscreen SKU-083,Beauty,0.8936069876158452
SKU-084,Blender SKU-084,Home & Kitchen,0.7959279914705158
SKU-085,Smartwatch SKU-085,Electronics,0.6694414828180103
SKU-086,Bluetooth Speaker SKU-086,Electronics,0.22865578610678258
SKU-087,Vacuum Cleaner SKU-087,Home & Kitchen,0.02181579594849504
SKU-088,Smartphone SKU-088,Electronics,0.9965964077749528
SKU-089,Face Wash SKU-089,Beauty,0.8850159927827442
SKU-090,Yoga Mat SKU-090,Sports,0.9549331583695563
SKU-091,Moisturizer SKU-091,Beauty,0.5527351759206103
SKU-092,Vacuum Cleaner SKU-092,Home & Kitchen,0.8543836627573198
SKU-093,Face Wash SKU-093,Beauty,0.18920692200442876
SKU-094,Wireless Earbuds SKU-094,Electronics,0.16767817600262444
SKU-095,Laptop SKU-095,Electronics,0.9379357008119413
SKU-096,Hoodie SKU-096,Clothing,0.5701222012630197
SKU-097,Jeans SKU-097,Clothing,0.25274747806118264
SKU-098,Jeans SKU-098,Clothing,0.32145493315836954
SKU-099,Smartphone SKU-099,Electronics,0.7031698515541704
SKU-100,Serum SKU-100,Beauty,0.810547035184122
SKU-101,Coffee Maker SKU-101,Home & Kitchen,0.8685311244156483
SKU-102,Shampoo SKU-102,Beauty,0.5111334372180759
SKU-103,Smartwatch SKU-103,Electronics,0.7994135979660462
SKU-104,Smartwatch SKU-104,Electronics,0.8881530386287214
SKU-105,Dumbbells SKU-105,Sports,0.0918149758057902
SKU-106,Air Fryer SKU-106,Home & Kitchen,0.15316165012712213
SKU-107,Serum SKU-107,Beauty,0.8618264578036579
SKU-108,Smartwatch SKU-108,Electronics,0.03641433609448044
SKU-109,Vacuum Cleaner SKU-109,Home & Kitchen,0.32557615025014347
SKU-110,Shampoo SKU-110,Beauty,0.21422127450176331
SKU-111,Shampoo SKU-111,Beauty,0.8433527433773476
SKU-112,Water Bottle SKU-112,Sports,0.6378044779791683
SKU-113,Backpack SKU-113,Sports,0.9714590338718937
SKU-114,Hoodie SKU-114,Clothing,0.7962970556876896
SKU-115,Vacuum Cleaner SKU-115,Home & Kitchen,0.7449151152300499
SKU-116,Sneakers SKU-116,Clothing,0.18258426966292132
SKU-117,Smartwatch SKU-117,Electronics,0.4082670384646928
SKU-118,Jeans SKU-118,Clothing,0.1545558927253342
SKU-119,T-Shirt SKU-119,Clothing,0.6606864594439432
SKU-120,Moisturizer SKU-120,Beauty,0.956716968752563
SKU-121,Face Wash SKU-121,Beauty,0.4189493971951119
SKU-122,Dumbbells SKU-122,Sports,0.35503977692118427
SKU-123,Moisturizer SKU-123,Beauty,0.34087181169523495
SKU-124,Backpack SKU-124,Sports,0.09199950791437711
SKU-125,Backpack SKU-125,Sports,0.47379644058066095
SKU-126,Jeans SKU-126,Clothing,0.4913064873287951
SKU-127,Yoga Mat SKU-127,Sports,0.46424177806938405
SKU-128,Serum SKU-128,Beauty,0.6161322070040187
SKU-129,Shampoo SKU-129,Beauty,0.04291396703026327
SKU-130,Jeans SKU-130,Clothing,0.9351882227507586
SKU-131,Bluetooth Speaker SKU-131,Electronics,0.6845526121545149
SKU-132,T-Shirt SKU-132,Clothing,0.8686541458213729
SKU-133,Vacuum Cleaner SKU-133,Home & Kitchen,0.5755556466825228
SKU-134,Hoodie SKU-134,Clothing,0.6436890018863282
SKU-135,Bluetooth Speaker SKU-135,Electronics,0.5455589272533421
SKU-136,Shampoo SKU-136,Beauty,0.3853030427294349
SKU-137,Laptop SKU-137,Electronics,0.2050561797752809
SKU-138,Face Wash SKU-138,Beauty,0.21299106044451735
SKU-139,Sneakers SKU-139,Clothing,0.09228655786106783
SKU-140,Air Fryer SKU-140,Home & Kitchen,0.6561756745673748
SKU-141,Serum SKU-141,Beauty,0.6821947018781268
SKU-142,Hoodie SKU-142,Clothing,0.2805708193225621
SKU-143,Dumbbells SKU-143,Sports,0.6973878454851143
SKU-144,Sunscreen SKU-144,Beauty,0.8789674403346182
SKU-145,Yoga Mat SKU-145,Sports,0.8046420077093414
SKU-146,Smartwatch SKU-146,Electronics,0.1756745673747232
SKU-147,Wireless Earbuds SKU-147,Electronics,0.9925367013860412
SKU-148,Dumbbells SKU-148,Sports,0.24858525383416713
SKU-149,Shampoo SKU-149,Beauty,0.42840154186828505
SKU-150,Moisturizer SKU-150,Beauty,0.23675469531698515
SKU-151,Smartphone SKU-151,Electronics,0.5050028704994668
SKU-152,Bluetooth Speaker SKU-152,Electronics,0.8971130976789962
SKU-153,Smartwatch SKU-153,Electronics,0.008283441318789471
SKU-154,Wireless Earbuds SKU-154,Electronics,0.08910850487984907
SKU-155,Running Shoes SKU-155,Sports,0.5735052899204462
SKU-156,Face Wash SKU-156,Beauty,0.29197080291970795
SKU-157,Smartwatch SKU-157,Electronics,0.6730501107192651
SKU-158,Backpack SKU-158,Sports,0.792667924218814
SKU-159,Bluetooth Speaker SKU-159,Electronics,0.9326867875010252
SKU-160,Jeans SKU-160,Clothing,0.44099073238743536
SKU-161,Sunscreen SKU-161,Beauty,0.706532436643976
SKU-162,Yoga Mat SKU-162,Sports,0.7624661691134257
SKU-163,Yoga Mat SKU-163,Sports,0.0989912244730583
SKU-164,Serum SKU-164,Beauty,0.39590338718937096
SKU-165,Coffee Maker SKU-165,Home & Kitchen,0.14469367669974575
SKU-166,Face Wash SKU-166,Beauty,0.23171081768227672
SKU-167,Moisturizer SKU-167,Beauty,0.8818789469367669
SKU-168,Smartphone SKU-168,Electronics,0.5920610186172394
SKU-169,Running Shoes SKU-169,Sports,0.08129664561633725
SKU-170,Shampoo SKU-170,Beauty,0.5584146641515624
SKU-171,Coffee Maker SKU-171,Home & Kitchen,0.9079799885180021
SKU-172,Toaster SKU-172,Home & Kitchen,0.008796030509308621
SKU-173,Dumbbells SKU-173,Sports,0.7418395800869351
SKU-174,Moisturizer SKU-174,Beauty,0.7450791437710163
SKU-175,Toaster SKU-175,Home & Kitchen,0.23601656688263756
SKU-176,Smartwatch SKU-176,Electronics,0.28444599360288686
SKU-177,Bluetooth Speaker SKU-177,Electronics,0.965123431477077
SKU-178,Backpack SKU-178,Sports,0.9718075945214467
SKU-179,Face Wash SKU-179,Beauty,0.041007135241532024
SKU-180,Sunscreen SKU-180,Beauty,0.9208152218486017
SKU-181,Water Bottle SKU-181,Sports,0.6960551135897646
SKU-182,Laptop SKU-182,Electronics,0.1643976051833019
SKU-183,Smartphone SKU-183,Electronics,0.6278807512507176
SKU-184,Air Fryer SKU-184,Home & Kitchen,0.9169195440006561
SKU-185,Jacket SKU-185,Clothing,0.10465020913638974
SKU-186,Serum SKU-186,Beauty,0.18639793324038384
SKU-187,Jeans SKU-187,Clothing,0.2278561469695727
SKU-188,Running Shoes SKU-188,Sports,0.3594275403920282
SKU-189,Water Bottle SKU-189,Sports,0.6988230952185681
SKU-190,Smartphone SKU-190,Electronics,0.3083736570163208
SKU-191,Backpack SKU-191,Sports,0.685331747724104
SKU-192,Face Wash SKU-192,Beauty,0.9125727876650538
SKU-193,Serum SKU-193,Beauty,0.41597637989010083
SKU-194,Moisturizer SKU-194,Beauty,0.41759616173214137
SKU-195,Hoodie SKU-195,Clothing,0.0428319527597802
SKU-196,Smartphone SKU-196,Electronics,0.48000902156975306
SKU-197,Wireless Earbuds SKU-197,Electronics,0.594295907487903
SKU-198,Wireless Earbuds SKU-198,Electronics,0.8434552612154514
SKU-199,Moisturizer SKU-199,Beauty,0.46828098089067494
SKU-200,Air Fryer SKU-200,Home & Kitchen,0.011133437218075944
SKU-201,Yoga Mat SKU-201,Sports,0.5342409579266792
SKU-202,Sunscreen SKU-202,Beauty,0.5554211432789306
SKU-203,Face Wash SKU-203,Beauty,0.9465882063479045
SKU-204,Hoodie SKU-204,Clothing,0.24589928647584677
SKU-205,Smartphone SKU-205,Electronics,0.955917329615353
SKU-206,Shampoo SKU-206,Beauty,0.22709751496760436
SKU-207,Laptop SKU-207,Electronics,0.3572336586566062
SKU-208,Jeans SKU-208,Clothing,0.5201345034035921
SKU-209,Blender SKU-209,Home & Kitchen,0.3066103502009349
SKU-210,Smartwatch SKU-210,Electronics,0.5609571065365374
SKU-211,Air Fryer SKU-211,Home & Kitchen,0.5901131796932666
SKU-212,Face Wash SKU-212,Beauty,0.6397523169031412
SKU-213,Blender SKU-213,Home & Kitchen,0.9047609284015419
SKU-214,Dumbbells SKU-214,Sports,0.349626835069302
SKU-215,Jeans SKU-215,Clothing,0.3914746165832854
SKU-216,Blender SKU-216,Home & Kitchen,0.9057861067825802
SKU-217,Yoga Mat SKU-217,Sports,0.5137783974411547
SKU-218,Dumbbells SKU-218,Sports,0.8637948002952514
SKU-219,Face Wash SKU-219,Beauty,0.14516525875502337
SKU-220,Laptop SKU-220,Electronics,0.7699089641597637
SKU-221,Backpack SKU-221,Sports,0.9820183711965882
SKU-222,Serum SKU-222,Beauty,0.3276880177150824
SKU-223,Blender SKU-223,Home & Kitchen,0.2386615271057164
SKU-224,Air Fryer SKU-224,Home & Kitchen,0.4596694824899532
SKU-225,Vacuum Cleaner SKU-225,Home & Kitchen,0.18012384154842945
SKU-226,Wireless Earbuds SKU-226,Electronics,0.8758098909210202
SKU-227,Toaster SKU-227,Home & Kitchen,0.9750471582055277
SKU-228,Serum SKU-228,Beauty,0.22229968014434512
SKU-229,Face Wash SKU-229,Beauty,0.3440908718116952
SKU-230,Sneakers SKU-230,Clothing,0.02934060526531616
SKU-231,Bluetooth Speaker SKU-231,Electronics,0.4603255966538177
SKU-232,Jeans SKU-232,Clothing,0.1267530550315755
SKU-233,Sneakers SKU-233,Clothing,0.3204912654801935
SKU-234,T-Shirt SKU-234,Clothing,0.4807881571393422
SKU-235,Toaster SKU-235,Home & Kitchen,0.0
SKU-236,Yoga Mat SKU-236,Sports,0.08230132042975477
SKU-237,Toaster SKU-237,Home & Kitchen,0.9882719593209218
SKU-238,Jacket SKU-238,Clothing,0.3680390387927499
SKU-239,Sneakers SKU-239,Clothing,0.06003444599360288
SKU-240,Blender SKU-240,Home & Kitchen,0.714077749528418
SKU-241,Vacuum Cleaner SKU-241,Home & Kitchen,0.10506028048880503
SKU-242,Hoodie SKU-242,Clothing,0.39641597637989007
SKU-243,Bluetooth Speaker SKU-243,Electronics,0.18053391290084472
SKU-244,Smartphone SKU-244,Electronics,0.20983351103091938
SKU-245,Jacket SKU-245,Clothing,0.23171081768227672
SKU-246,Shampoo SKU-246,Beauty,0.47359140490445334
SKU-247,Hoodie SKU-247,Clothing,0.6492454687115559
SKU-248,Jacket SKU-248,Clothing,0.5370089395554827
SKU-249,T-Shirt SKU-249,Clothing,0.5644837201673091
SKU-250,T-Shirt SKU-250,Clothing,0.3364225375215287
SKU-251,Dumbbells SKU-251,Sports,0.607787254982367
SKU-252,Blender SKU-252,Home & Kitchen,0.988518002132371
SKU-253,Moisturizer SKU-253,Beauty,0.23572951693594685
SKU-254,Shampoo SKU-254,Beauty,0.8521897810218978
SKU-255,Wireless Earbuds SKU-255,Electronics,0.52435823833347
SKU-256,Shampoo SKU-256,Beauty,0.9993233822685148
SKU-257,Jacket SKU-257,Clothing,0.9713975231690314
SKU-258,Yoga Mat SKU-258,Sports,0.490445337488723
SKU-259,Air Fryer SKU-259,Home & Kitchen,0.7192036414336095
SKU-260,Coffee Maker SKU-260,Home & Kitchen,0.2786844911014516
SKU-261,Backpack SKU-261,Sports,0.18531124415648323
SKU-262,Water Bottle SKU-262,Sports,0.19783892397277128
SKU-263,Yoga Mat SKU-263,Sports,0.52970966948249
SKU-264,Laptop SKU-264,Electronics,0.7687607643730009
SKU-265,Sunscreen SKU-265,Beauty,0.9337734765849257
SKU-266,Sunscreen SKU-266,Beauty,0.5940498646764537
SKU-267,Jeans SKU-267,Clothing,0.5485729516935947
SKU-268,Jacket SKU-268,Clothing,0.20007381284343476
SKU-269,Jacket SKU-269,Clothing,0.2532190601164603
SKU-270,Moisturizer SKU-270,Beauty,0.7611744443533175
SKU-271,Blender SKU-271,Home & Kitchen,0.34790453538915767
SKU-272,Bluetooth Speaker SKU-272,Electronics,0.8318912490773395
SKU-273,Dumbbells SKU-273,Sports,0.1222832772902485
SKU-274,Air Fryer SKU-274,Home & Kitchen,0.20335438366275732
SKU-275,Blender SKU-275,Home & Kitchen,0.9281760026244567
SKU-276,Backpack SKU-276,Sports,0.13782498154678913
SKU-277,Bluetooth Speaker SKU-277,Electronics,0.19997129500533092
SKU-278,Toaster SKU-278,Home & Kitchen,0.1846756335602395
SKU-279,Blender SKU-279,Home & Kitchen,0.6341138358074305
SKU-280,Yoga Mat SKU-280,Sports,0.8787008939555482
SKU-281,Laptop SKU-281,Electronics,0.8178052981218732
SKU-282,Toaster SKU-282,Home & Kitchen,0.3001927335356352
SKU-283,Smartphone SKU-283,Electronics,0.3544246698925613
SKU-284,Sneakers SKU-284,Clothing,0.9081030099237267
SKU-285,Blender SKU-285,Home & Kitchen,0.43094398425326
SKU-286,Blender SKU-286,Home & Kitchen,0.33385959156893297
SKU-287,Backpack SKU-287,Sports,0.4951406544738784
SKU-288,Vacuum Cleaner SKU-288,Home & Kitchen,0.9997539571885508
SKU-289,Smartphone SKU-289,Electronics,0.707680636430739
SKU-290,Air Fryer SKU-290,Home & Kitchen,0.031083408513081275
SKU-291,Jeans SKU-291,Clothing,0.49368490117280406
SKU-292,T-Shirt SKU-292,Clothing,0.10079553842368572
SKU-293,Shampoo SKU-293,Beauty,0.456532436643976
SKU-294,Backpack SKU-294,Sports,0.539776921184286
SKU-295,Shampoo SKU-295,Beauty,0.7230173050110719
SKU-296,Hoodie SKU-296,Clothing,0.6415361272861478
SKU-297,Vacuum Cleaner SKU-297,Home & Kitchen,0.5426474206511933
SKU-298,Blender SKU-298,Home & Kitchen,0.3447059788403182
SKU-299,Coffee Maker SKU-299,Home & Kitchen,0.34152792585909947
SKU-300,Hoodie SKU-300,Clothing,0.15145985401459855
SKU-301,Serum SKU-301,Beauty,0.6117034363979332
SKU-302,Water Bottle SKU-302,Sports,0.9338759944230296
SKU-303,Running Shoes SKU-303,Sports,0.7911711637824981
SKU-304,Serum SKU-304,Beauty,0.7722463708685312
SKU-305,T-Shirt SKU-305,Clothing,0.4235011892069219
SKU-306,Moisturizer SKU-306,Beauty,0.9272943492167637
SKU-307,Bluetooth Speaker SKU-307,Electronics,0.9868367095874682
SKU-308,Yoga Mat SKU-308,Sports,0.33109160994012954
SKU-309,Toaster SKU-309,Home & Kitchen,0.37847535471171984
SKU-310,Moisturizer SKU-310,Beauty,0.20392848355613877
SKU-311,Bluetooth Speaker SKU-311,Electronics,0.6039325842696629
SKU-312,Vacuum Cleaner SKU-312,Home & Kitchen,0.5372959895021734
SKU-313,Coffee Maker SKU-313,Home & Kitchen,0.4652669564504223
SKU-314,Coffee Maker SKU-314,Home & Kitchen,0.9201386041171165
SKU-315,Blender SKU-315,Home & Kitchen,0.4519601410645452
SKU-316,Air Fryer SKU-316,Home & Kitchen,0.4980931682112687
SKU-317,Moisturizer SKU-317,Beauty,0.3614778971541048
SKU-318,Coffee Maker SKU-318,Home & Kitchen,0.0105593373246945
SKU-319,Moisturizer SKU-319,Beauty,0.1762691708357254
SKU-320,Yoga Mat SKU-320,Sports,0.14674403346182235
SKU-321,Backpack SKU-321,Sports,0.1827277946362667
SKU-322,Bluetooth Speaker SKU-322,Electronics,0.39658000492085616
SKU-323,Blender SKU-323,Home & Kitchen,0.800910358402362
SKU-324,Moisturizer SKU-324,Beauty,0.03411793652095464
SKU-325,Coffee Maker SKU-325,Home & Kitchen,0.2928114491921594
SKU-326,Coffee Maker SKU-326,Home & Kitchen,0.5242352169277453
SKU-327,Yoga Mat SKU-327,Sports,0.4000246042811449
SKU-328,Vacuum Cleaner SKU-328,Home & Kitchen,0.18016484868367097
SKU-329,Sunscreen SKU-329,Beauty,0.37244730583121455
SKU-330,Hoodie SKU-330,Clothing,0.644406626753055
SKU-331,Yoga Mat SKU-331,Sports,0.02290248503239564
SKU-332,Dumbbells SKU-332,Sports,0.8684491101451652
SKU-333,Smartphone SKU-333,Electronics,0.22041335192323463
SKU-334,Toaster SKU-334,Home & Kitchen,0.5952185680308374
SKU-335,Bluetooth Speaker SKU-335,Electronics,0.17678176002624454
SKU-336,Smartwatch SKU-336,Electronics,0.23669318461412284
SKU-337,Hoodie SKU-337,Clothing,0.24169605511358977
SKU-338,Vacuum Cleaner SKU-338,Home & Kitchen,0.9462191421307307
SKU-339,Serum SKU-339,Beauty,0.01045681948659067
SKU-340,Bluetooth Speaker SKU-340,Electronics,0.024050684819158532
SKU-341,Sunscreen SKU-341,Beauty,0.5831624702698269
SKU-342,Dumbbells SKU-342,Sports,0.894242598212089
SKU-343,Shampoo SKU-343,Beauty,0.33482325924710893
SKU-344,Hoodie SKU-344,Clothing,0.5904412367751989
SKU-345,Running Shoes SKU-345,Sports,0.6244566554580496
SKU-346,Laptop SKU-346,Electronics,0.8624825719675223
SKU-347,Vacuum Cleaner SKU-347,Home & Kitchen,0.9765029115066021
SKU-348,Yoga Mat SKU-348,Sports,0.8699253670138605
SKU-349,Air Fryer SKU-349,Home & Kitchen,0.48443779217583854
SKU-350,Smartphone SKU-350,Electronics,0.5415607315672927
SKU-351,Moisturizer SKU-351,Beauty,0.2564791273681621
SKU-352,Vacuum Cleaner SKU-352,Home & Kitchen,0.130300172229968
SKU-353,Face Wash SKU-353,Beauty,0.6918518822275076
SKU-354,Sunscreen SKU-354,Beauty,0.8238333470023784
SKU-355,Serum SKU-355,Beauty,0.5766013286311819
SKU-356,T-Shirt SKU-356,Clothing,0.40453538915771337
SKU-357,Jacket SKU-357,Clothing,0.20478963339621095
SKU-358,Sneakers SKU-358,Clothing,0.2623226441400804
SKU-359,Coffee Maker SKU-359,Home & Kitchen,0.6007135241532027
SKU-360,Bluetooth Speaker SKU-360,Electronics,0.17358320347740508
SKU-361,Moisturizer SKU-361,Beauty,0.41812925449028127
SKU-362,Dumbbells SKU-362,Sports,0.42140982530960386
SKU-363,Jacket SKU-363,Clothing,0.9605101287624047
SKU-364,Wireless Earbuds SKU-364,Electronics,0.08816534076929385
SKU-365,Coffee Maker SKU-365,Home & Kitchen,0.06595997703600426
SKU-366,Blender SKU-366,Home & Kitchen,0.35473222340687277
SKU-367,Wireless Earbuds SKU-367,Electronics,0.29590748790289506
SKU-368,Coffee Maker SKU-368,Home & Kitchen,0.39590338718937096
SKU-369,Moisturizer SKU-369,Beauty,0.26857623226441396
SKU-370,Water Bottle SKU-370,Sports,0.5952595751660789
SKU-371,Air Fryer SKU-371,Home & Kitchen,0.4960838185844336
SKU-372,Sunscreen SKU-372,Beauty,0.33320347740506845
SKU-373,Jeans SKU-373,Clothing,0.10448618059542358
SKU-374,Smartphone SKU-374,Electronics,0.4121217091773968
SKU-375,Sunscreen SKU-375,Beauty,0.5984786352825392
SKU-376,Wireless Earbuds SKU-376,Electronics,0.8203272369392275
SKU-377,Shampoo SKU-377,Beauty,0.6953374887230378
SKU-378,Jacket SKU-378,Clothing,0.3600631509882719
SKU-379,Water Bottle SKU-379,Sports,0.9189904043303535
SKU-380,Moisturizer SKU-380,Beauty,0.9520831624702698
SKU-381,Smartwatch SKU-381,Electronics,0.5418272779463627
SKU-382,Toaster SKU-382,Home & Kitchen,0.7599852374313131
SKU-383,Moisturizer SKU-383,Beauty,0.9049864676453703
SKU-384,Water Bottle SKU-384,Sports,0.9896867054867546
SKU-385,Serum SKU-385,Beauty,0.03700893955548265
SKU-386,T-Shirt SKU-386,Clothing,0.1788116132207004
SKU-387,Serum SKU-387,Beauty,0.3117157385385057
SKU-388,Moisturizer SKU-388,Beauty,0.19088821454933158
SKU-389,Hoodie SKU-389,Clothing,0.9460756171573854
SKU-390,Jacket SKU-390,Clothing,0.8458951857623226
SKU-391,Hoodie SKU-391,Clothing,0.8301894529648159
SKU-392,Wireless Earbuds SKU-392,Electronics,0.5606905601574674
SKU-393,Serum SKU-393,Beauty,0.8865332567866808
SKU-394,Coffee Maker SKU-394,Home & Kitchen,0.7255597473960469
SKU-395,Yoga Mat SKU-395,Sports,0.5383211678832117
SKU-396,Bluetooth Speaker SKU-396,Electronics,0.6262199622734356
SKU-397,Serum SKU-397,Beauty,0.8781678011974083
SKU-398,Hoodie SKU-398,Clothing,0.8715656524235217
SKU-399,Toaster SKU-399,Home & Kitchen,0.5288075125071763
SKU-400,Blender SKU-400,Home & Kitchen,1.0
SKU-401,Backpack SKU-401,Sports,0.7681661609119987
SKU-402,Face Wash SKU-402,Beauty,0.4794144181087509
SKU-403,Yoga Mat SKU-403,Sports,0.7692528499958993
SKU-404,Smartwatch SKU-404,Electronics,0.738435987861888
SKU-405,Wireless Earbuds SKU-405,Electronics,0.4668867382924628
SKU-406,Jacket SKU-406,Clothing,0.7162921348314607
SKU-407,Moisturizer SKU-407,Beauty,0.27595751660788975
SKU-408,Moisturizer SKU-408,Beauty,0.10737718362995162
SKU-409,Smartwatch SKU-409,Electronics,0.21666119904863446
SKU-410,Sneakers SKU-410,Clothing,0.787419010907898
SKU-411,Vacuum Cleaner SKU-411,Home & Kitchen,0.4169195440006561
SKU-412,Toaster SKU-412,Home & Kitchen,0.9912039694906913
SKU-413,Running Shoes SKU-413,Sports,0.2301525465430985
SKU-414,Backpack SKU-414,Sports,0.6500861149840071
SKU-415,Sunscreen SKU-415,Beauty,0.5124866726810465
SKU-416,Hoodie SKU-416,Clothing,0.17475190683178873
SKU-417,T-Shirt SKU-417,Clothing,0.18469613712786023
SKU-418,Toaster SKU-418,Home & Kitchen,0.0555031575494136
SKU-419,Smartphone SKU-419,Electronics,0.9294882309521857
SKU-420,T-Shirt SKU-420,Clothing,0.1721069466087099
SKU-421,Hoodie SKU-421,Clothing,0.7591855982941033
SKU-422,Wireless Earbuds SKU-422,Electronics,0.8170466661199048
SKU-423,Face Wash SKU-423,Beauty,0.5368859181497581
SKU-424,Smartwatch SKU-424,Electronics,0.5801894529648159
SKU-425,Hoodie SKU-425,Clothing,0.8789674403346182
SKU-426,Blender SKU-426,Home & Kitchen,0.12751168703354382
SKU-427,Wireless Earbuds SKU-427,Electronics,0.9575166078897728
SKU-428,Dumbbells SKU-428,Sports,0.8106905601574674
SKU-429,Bluetooth Speaker SKU-429,Electronics,0.7360370704502583
SKU-430,Jacket SKU-430,Clothing,0.3718321988025916
SKU-431,Toaster SKU-431,Home & Kitchen,0.046399573525793485
SKU-432,Sneakers SKU-432,Clothing,0.21860903797260722
SKU-433,Shampoo SKU-433,Beauty,0.07387435413761995
