supplier,sku,lead_time,price,min_order
Global Trade Ltd #20,SKU-273,1.0,0.8747710467403841,0.14606741573033707
Global Trade Ltd #3,SKU-216,0.18181818181818182,0.5803201953734483,0.6067415730337079
Global Trade Ltd #4,SKU-376,0.045454545454545456,0.5996879451868937,0.20224719101123595
Global Trade Ltd #31,SKU-188,0.8181818181818182,0.49854148293874234,0.9213483146067416
Global Trade Ltd #22,SKU-152,0.5454545454545454,0.7463537073468558,0.6404494382022472
Global Trade Ltd #31,SKU-356,0.8181818181818182,0.4404382334984059,0.6067415730337079
Global Trade Ltd #55,SKU-481,0.7727272727272727,0.3716165796078963,0.5168539325842697
Global Trade Ltd #75,SKU-313,0.9545454545454546,0.6429346720032563,0.1797752808988764
Global Trade Ltd #70,SKU-260,0.8636363636363636,0.7861067770164847,0.15730337078651685
Global Trade Ltd #70,SKU-047,0.5909090909090909,0.7476426294009905,0.0898876404494382
Global Trade Ltd #90,SKU-400,0.18181818181818182,0.18455328675123805,0.6741573033707865
Global Trade Ltd #10,SKU-050,0.09090909090909091,0.026185469099789704,0.7752808988764045
Global Trade Ltd #81,SKU-365,0.8181818181818182,0.9412183705311716,0.4606741573033708
Global Trade Ltd #35,SKU-302,0.8181818181818182,0.3771114578386812,0.7078651685393258
Global Trade Ltd #37,SKU-468,0.7272727272727273,0.4354182212875653,0.7078651685393258
Global Trade Ltd #5,SKU-356,0.22727272727272727,0.6315378875245913,0.42696629213483145
Global Trade Ltd #35,SKU-129,0.13636363636363635,0.7659588901702735,0.5955056179775281
Global Trade Ltd #46,SKU-316,0.5,0.13540465368699547,0.33707865168539325
Global Trade Ltd #84,SKU-152,0.13636363636363635,0.013364086561291634,0.25842696629213485
Global Trade Ltd #30,SKU-342,0.2727272727272727,0.24709992537819686,0.14606741573033707
Global Trade Ltd #10,SKU-336,0.6818181818181818,0.7598195509124213,0.9887640449438202
Global Trade Ltd #77,SKU-070,0.5,0.15643443457024628,0.6179775280898876
Global Trade Ltd #84,SKU-338,0.45454545454545453,0.13930533885082425,0.7528089887640449
Global Trade Ltd #50,SKU-417,0.2727272727272727,0.08645953463130046,0.15730337078651685
Global Trade Ltd #82,SKU-160,0.45454545454545453,0.9639441014856522,0.15730337078651685
Global Trade Ltd #48,SKU-199,0.9090909090909091,0.05226918119530562,0.14606741573033707
Global Trade Ltd #57,SKU-165,0.9090909090909091,0.2566650837799335,0.02247191011235955
Global Trade Ltd #87,SKU-218,0.18181818181818182,0.5656332677565973,0.20224719101123595
Global Trade Ltd #89,SKU-341,0.5,0.3496709856861814,0.449438202247191
Global Trade Ltd #33,SKU-178,0.9090909090909091,0.2254256834678787,0.7865168539325843
Global Trade Ltd #86,SKU-289,0.7272727272727273,0.9810731972050744,0.6741573033707865
Global Trade Ltd #98,SKU-028,0.45454545454545453,0.06766840784207315,0.9550561797752809
Global Trade Ltd #49,SKU-017,0.045454545454545456,0.08174479343328134,0.7752808988764045
Global Trade Ltd #98,SKU-065,0.4090909090909091,0.16582999796485992,0.011235955056179775
Global Trade Ltd #22,SKU-112,0.045454545454545456,0.09758496709856863,0.16853932584269662
Global Trade Ltd #51,SKU-125,0.2727272727272727,0.5457228139203583,0.9775280898876404
Global Trade Ltd #40,SKU-294,0.4090909090909091,0.9786310291025032,0.6966292134831461
Global Trade Ltd #49,SKU-448,0.2727272727272727,0.8726341496506342,0.2808988764044944
Global Trade Ltd #68,SKU-366,0.8636363636363636,0.5196730208262669,0.9438202247191011
Global Trade Ltd #79,SKU-214,0.8636363636363636,0.8710738755851029,0.29213483146067415
Global Trade Ltd #40,SKU-058,0.7272727272727273,0.027135201139678447,0.2696629213483146
Global Trade Ltd #3,SKU-456,0.5,0.5390068516382878,0.056179775280898875
Global Trade Ltd #39,SKU-436,1.0,0.8225697035479277,0.550561797752809
Global Trade Ltd #43,SKU-403,0.18181818181818182,0.9650295095312393,0.12359550561797752
Global Trade Ltd #74,SKU-008,0.36363636363636365,0.5779119462723017,0.9438202247191011
Global Trade Ltd #72,SKU-055,0.36363636363636365,0.39617393663930534,0.5280898876404494
Global Trade Ltd #82,SKU-042,0.8636363636363636,0.5581371684417611,0.011235955056179775
Global Trade Ltd #7,SKU-336,0.09090909090909091,0.3632725052574452,0.29213483146067415
Global Trade Ltd #40,SKU-486,0.0,0.5984329421341836,0.07865168539325842
Global Trade Ltd #32,SKU-380,0.6818181818181818,0.1521606403907469,0.033707865168539325
Global Trade Ltd #94,SKU-454,0.5909090909090909,0.08347466250593583,0.34831460674157305
Global Trade Ltd #9,SKU-012,0.45454545454545453,0.5054948782307849,0.16853932584269662
Global Trade Ltd #1,SKU-063,0.5454545454545454,0.9846686113560817,0.2247191011235955
Global Trade Ltd #30,SKU-269,0.045454545454545456,0.16603351197340752,0.651685393258427
Global Trade Ltd #27,SKU-325,0.09090909090909091,0.5276779051624721,0.2696629213483146
Global Trade Ltd #20,SKU-418,0.18181818181818182,0.974018044908758,0.0898876404494382
Global Trade Ltd #50,SKU-134,0.8181818181818182,0.7600230649209688,0.11235955056179775
Global Trade Ltd #66,SKU-431,0.5,0.45950071229902995,0.9438202247191011
Global Trade Ltd #88,SKU-226,0.9545454545454546,0.8287090428057798,0.3258426966292135
Global Trade Ltd #90,SKU-496,0.9090909090909091,0.11298419374533615,1.0
Global Trade Ltd #62,SKU-417,0.9090909090909091,0.42035818465504377,0.3707865168539326
Global Trade Ltd #41,SKU-307,0.6363636363636364,0.19133708703615768,0.8314606741573034
Global Trade Ltd #57,SKU-279,0.6818181818181818,0.5775727562580558,0.1797752808988764
Global Trade Ltd #69,SKU-108,0.45454545454545453,0.8442100264568212,0.38202247191011235
Global Trade Ltd #33,SKU-212,0.6818181818181818,0.10636998846753952,0.43820224719101125
Global Trade Ltd #28,SKU-047,0.2727272727272727,0.16718675802184385,0.21348314606741572
Global Trade Ltd #1,SKU-456,1.0,0.2794247337358388,0.6966292134831461
Global Trade Ltd #67,SKU-004,0.6363636363636364,0.3054745268299301,0.6966292134831461
Global Trade Ltd #21,SKU-227,0.9090909090909091,0.408520453157859,0.14606741573033707
Global Trade Ltd #100,SKU-460,0.7272727272727273,0.7665015941930671,0.8539325842696629
Global Trade Ltd #79,SKU-210,0.8181818181818182,0.9077063971236687,0.24719101123595505
Global Trade Ltd #59,SKU-091,0.045454545454545456,0.44728987178617463,0.4157303370786517
Global Trade Ltd #14,SKU-100,0.9090909090909091,0.5469438979716438,0.38202247191011235
Global Trade Ltd #19,SKU-030,0.5909090909090909,0.47934332813241987,0.2696629213483146
Global Trade Ltd #40,SKU-344,0.5909090909090909,0.9185943965809646,0.9662921348314607
Global Trade Ltd #22,SKU-432,0.8181818181818182,0.973339664880266,0.02247191011235955
Global Trade Ltd #42,SKU-275,0.36363636363636365,0.8399362322773217,0.4943820224719101
Global Trade Ltd #71,SKU-206,0.36363636363636365,0.30489790380571197,0.20224719101123595
Global Trade Ltd #47,SKU-500,0.5909090909090909,0.2185401261786853,0.5842696629213483
Global Trade Ltd #61,SKU-164,0.3181818181818182,0.2634488840648531,0.0898876404494382
Global Trade Ltd #64,SKU-161,0.8636363636363636,0.30140424665897836,0.8314606741573034
Global Trade Ltd #53,SKU-227,0.36363636363636365,0.30008140560341906,0.449438202247191
Global Trade Ltd #68,SKU-068,0.3181818181818182,0.8777559188657487,0.9550561797752809
Global Trade Ltd #41,SKU-120,1.0,0.5316125093277254,0.6853932584269663
Global Trade Ltd #48,SKU-158,0.5,0.58313547249169,0.7078651685393258
Global Trade Ltd #50,SKU-469,0.9090909090909091,0.06363204667254596,0.21348314606741572
Global Trade Ltd #67,SKU-172,0.0,0.7379757139949801,0.8089887640449438
Global Trade Ltd #61,SKU-393,0.13636363636363635,0.8690387354996271,0.9775280898876404
Global Trade Ltd #96,SKU-065,0.3181818181818182,0.5177396377450648,0.5168539325842697
Global Trade Ltd #40,SKU-332,0.9545454545454546,0.4348415982633472,0.5168539325842697
Global Trade Ltd #15,SKU-361,0.8181818181818182,0.8930194695068179,0.23595505617977527
Global Trade Ltd #21,SKU-307,0.22727272727272727,0.5920222508649347,0.3146067415730337
Global Trade Ltd #51,SKU-132,1.0,0.5126517875313752,0.30337078651685395
Global Trade Ltd #4,SKU-406,0.5,0.48792483549284316,0.9550561797752809
Global Trade Ltd #66,SKU-472,0.045454545454545456,0.4731361508717184,0.0
Global Trade Ltd #72,SKU-087,0.22727272727272727,0.07095855098025915,0.2696629213483146
Global Trade Ltd #82,SKU-401,0.5,0.6044026863849128,0.29213483146067415
Global Trade Ltd #8,SKU-467,0.4090909090909091,0.9720846618275559,0.43820224719101125
Global Trade Ltd #14,SKU-291,0.6818181818181818,0.2808154127942473,0.6179775280898876
Global Trade Ltd #49,SKU-141,0.22727272727272727,0.8546231598941728,0.6853932584269663
Global Trade Ltd #8,SKU-043,0.8636363636363636,0.10806593853876942,1.0
Global Trade Ltd #39,SKU-341,0.9090909090909091,0.5723492300386677,0.6853932584269663
Global Trade Ltd #54,SKU-382,0.36363636363636365,0.39722542568346786,0.4044943820224719
Global Trade Ltd #49,SKU-041,0.7272727272727273,0.1138660877823757,0.5617977528089888
Global Trade Ltd #59,SKU-423,1.0,0.8747371277389593,0.1348314606741573
Global Trade Ltd #64,SKU-267,0.5909090909090909,0.9933857947222035,0.8539325842696629
Global Trade Ltd #46,SKU-045,0.0,0.3900685163828777,0.20224719101123595
Global Trade Ltd #76,SKU-072,0.3181818181818182,0.6713248761956448,0.12359550561797752
Global Trade Ltd #61,SKU-240,0.0,0.8242656536191575,0.7640449438202247
Global Trade Ltd #8,SKU-153,0.5909090909090909,0.051115935146869275,0.5168539325842697
Global Trade Ltd #87,SKU-177,0.6363636363636364,0.8720914456278408,0.19101123595505617
Global Trade Ltd #66,SKU-324,0.0,0.45648192117224073,0.9101123595505618
Global Trade Ltd #19,SKU-239,0.3181818181818182,0.7516111525676684,0.8426966292134831
Global Trade Ltd #15,SKU-041,0.2727272727272727,0.41289600434163215,0.3146067415730337
Global Trade Ltd #74,SKU-450,0.8181818181818182,0.5939895529475613,0.10112359550561797
Global Trade Ltd #14,SKU-210,0.8181818181818182,0.9138118173800964,0.42696629213483145
Global Trade Ltd #28,SKU-259,0.8636363636363636,0.6382199308052371,0.011235955056179775
Global Trade Ltd #93,SKU-166,0.09090909090909091,0.5342581914388441,0.43820224719101125
Global Trade Ltd #2,SKU-081,0.36363636363636365,0.42225764873482124,0.38202247191011235
Global Trade Ltd #65,SKU-311,0.5454545454545454,0.39956583678176516,0.9438202247191011
Global Trade Ltd #62,SKU-049,1.0,0.8171765823214165,0.4157303370786517
Global Trade Ltd #28,SKU-277,0.9545454545454546,0.8523166677973002,0.39325842696629215
Global Trade Ltd #99,SKU-429,1.0,0.5428396987992674,0.3258426966292135
Global Trade Ltd #60,SKU-364,0.045454545454545456,0.38443796214639436,0.7415730337078652
Global Trade Ltd #28,SKU-172,0.6363636363636364,0.7597856319109966,0.24719101123595505
Global Trade Ltd #75,SKU-048,0.9545454545454546,0.7059900956515841,0.3595505617977528
Global Trade Ltd #24,SKU-167,0.045454545454545456,0.16691540601044705,0.4044943820224719
Global Trade Ltd #7,SKU-196,0.18181818181818182,0.8906112204056712,0.7191011235955056
Global Trade Ltd #47,SKU-148,0.8181818181818182,0.025439251068448545,0.6629213483146067
Global Trade Ltd #18,SKU-476,0.09090909090909091,0.34078420731293674,0.11235955056179775
Global Trade Ltd #49,SKU-369,0.22727272727272727,0.8476358456007056,0.07865168539325842
Global Trade Ltd #34,SKU-176,0.8636363636363636,0.5805576283834204,0.7191011235955056
Global Trade Ltd #31,SKU-388,0.7272727272727273,0.14059426090495897,0.7640449438202247
Global Trade Ltd #30,SKU-376,0.09090909090909091,0.9645885625127196,0.033707865168539325
Global Trade Ltd #26,SKU-155,0.5909090909090909,0.030934129299233434,0.7078651685393258
Global Trade Ltd #91,SKU-234,0.8181818181818182,0.023336272980123467,0.651685393258427
Global Trade Ltd #15,SKU-245,0.4090909090909091,0.9005834068245031,0.4044943820224719
Global Trade Ltd #42,SKU-124,0.18181818181818182,0.4742554779187302,0.056179775280898875
Global Trade Ltd #68,SKU-274,0.36363636363636365,0.9845668543518078,0.8539325842696629
Global Trade Ltd #59,SKU-431,0.8636363636363636,0.030934129299233434,0.23595505617977527
Global Trade Ltd #68,SKU-069,0.18181818181818182,0.4781222440811343,0.1348314606741573
Global Trade Ltd #34,SKU-365,0.9545454545454546,0.24703208737534768,0.9662921348314607
Global Trade Ltd #51,SKU-387,0.4090909090909091,0.8272844447459468,0.5617977528089888
Global Trade Ltd #85,SKU-430,0.5,0.23516043687673835,0.11235955056179775
Global Trade Ltd #68,SKU-499,0.0,0.5807950613933927,0.25842696629213485
